step,loss
3307,2.1625137
3308,2.0371037
3309,2.0202415
3310,2.0259056
3311,2.1428778
3312,2.124271
3313,2.0552838
3314,2.0954218
3315,2.1991231
3316,2.109308
3317,2.0992994
3318,2.1059618
3319,2.1200953
3320,2.0965292
3321,2.1010196
3322,2.164042
3323,2.1636338
3324,2.0628269
3325,2.0611687
3326,2.1521688
3327,2.0499322
3328,2.052305
3329,2.1927834
3330,2.0876255
3331,2.1442342
3332,2.0887575
3333,2.0436964
3334,2.172312
3335,2.0578105
3336,2.133453
3337,2.0702605
3338,2.062088
3339,2.1446679
3340,2.0868747
3341,2.161745
3342,2.0877619
3343,2.1726575
3344,2.0740328
3345,2.1257963
3346,2.0945334
3347,2.0649486
3348,2.1403718
3349,2.1157026
3350,2.1126876
3351,2.2207005
3352,2.102203
3353,2.148017
3354,2.1821442
3355,2.1439996
3356,2.0697381
3357,2.0723772
3358,2.0852022
3359,2.1656828
3360,2.0715628
3361,2.0936327
3362,2.1623855
3363,2.0691855
3364,2.1493309
3365,2.1750515
3366,2.1095693
3367,2.1316674
3368,2.1173863
3369,2.0954943
3370,2.133167
3371,2.1082778
3372,2.1856017
3373,2.0666566
3374,2.1271567
3375,2.0332286
3376,2.043277
3377,2.114781
3378,2.1023219
3379,2.0624623
3380,2.0673728
3381,2.046676
3382,2.1098995
3383,2.1245842
3384,2.1365528
3385,2.0755458
3386,2.1494317
3387,2.0096745
3388,2.1946335
3389,2.1207633
3390,2.0990684
3391,2.1602044
3392,2.1627114
3393,2.0923932
3394,2.1648118
3395,2.0947084
3396,2.0576606
3397,2.12145
3398,2.0001116
3399,2.0801964
3400,2.0953712
3401,2.0890841
3402,2.152442
3403,2.1493802
3404,2.0708547
3405,2.1374917
3406,2.1612468
3407,2.1632636
3408,2.0365794
3409,2.0689487
3410,2.1495252
3411,2.1461914
3412,2.1704817
3413,2.10708
3414,2.151946
3415,2.1208284
3416,2.0224714
3417,2.1065884
3418,2.0780697
3419,2.2572033
3420,2.076741
3421,2.1564105
3422,2.0745492
3423,2.1440756
3424,2.039135
3425,2.0546684
3426,2.1643395
3427,2.06789
3428,2.1251955
3429,2.0472891
3430,2.1020248
3431,2.133295
3432,2.142902
3433,2.0669463
3434,2.1274161
3435,2.2138386
3436,2.0625176
3437,2.1256146
3438,2.0663166
3439,2.1244116
3440,2.0984583
3441,2.0411854
3442,2.1218667
3443,1.991626
3444,2.141048
3445,2.0493824
3446,2.0946152
3447,2.0993216
3448,2.09111
3449,2.087777
3450,2.0467448
3451,2.1643043
3452,2.1004236
3453,2.1058993
3454,2.1058955
3455,2.0745077
3456,2.1991205
3457,2.122065
3458,2.0636346
3459,2.036858
3460,2.1153026
3461,2.1032586
3462,2.0982585
3463,2.14646
3464,2.0334663
3465,2.0749178
3466,2.0744886
3467,2.1023283
3468,2.0721898
3469,2.0884082
3470,2.0930192
3471,2.1866148
3472,2.102768
3473,2.190367
3474,2.1106155
3475,2.0499773
3476,2.0685096
3477,2.0827785
3478,2.0804543
3479,2.115743
3480,2.1972759
3481,2.0837889
3482,2.0671902
3483,2.0780787
3484,2.0542133
3485,2.0264325
3486,2.1038055
3487,2.045491
3488,2.0951085
3489,2.0802429
3490,2.1504319
3491,2.1030793
3492,2.0694046
3493,2.111475
3494,2.0627687
3495,2.0648193
3496,2.1347065
3497,2.1484642
3498,2.0971766
3499,2.0992293
3500,2.1317127
3501,2.177794
3502,2.0415516
3503,2.224127
3504,2.0941582
3505,2.0804415
3506,2.0752478
3507,2.1955674
3508,2.0030046
3509,2.0673144
3510,2.1018245
3511,2.1789696
3512,2.0406108
3513,2.132833
3514,2.1132548
3515,2.1366196
3516,2.0760856
3517,2.1023734
3518,2.0383606
3519,2.0737073
3520,2.103371
3521,2.065534
3522,2.0983896
3523,2.045623
3524,2.0116134
3525,2.2001696
3526,2.125105
3527,2.0869389
3528,2.079702
3529,2.0844593
3530,2.2254348
3531,2.1350403
3532,2.1582072
3533,2.0896497
3534,2.1427233
3535,2.09437
3536,2.0449421
3537,2.0711007
3538,2.0769453
3539,2.0656018
3540,2.1600213
3541,2.134307
3542,2.0158873
3543,2.0636342
3544,2.042056
3545,2.1302214
3546,2.1486926
3547,2.0516315
3548,2.1337628
3549,2.1846728
3550,2.0688634
3551,2.1391253
3552,2.138943
3553,2.041019
3554,2.101918
3555,2.1195474
3556,2.1096604
3557,2.049401
3558,2.1101444
3559,2.0104127
3560,2.036706
3561,2.0295537
3562,2.0984967
3563,2.0343757
3564,2.0771303
3565,2.0317378
3566,2.098485
3567,2.0685
3568,2.0463762
3569,2.0619245
3570,2.0770316
3571,2.0628757
3572,2.0338879
3573,2.1004498
3574,2.0666418
3575,2.0490022
3576,2.058131
3577,2.1050496
3578,2.149869
3579,2.1396961
3580,2.1304898
3581,2.031106
3582,2.074096
3583,2.0913749
3584,2.0920022
3585,2.0764298
3586,2.173121
3587,2.1614208
3588,2.1262102
3589,2.0993884
3590,2.057804
3591,2.047475
3592,2.0839317
3593,2.1346786
3594,1.9933261
3595,2.0990741
3596,2.115038
3597,1.9999017
3598,2.1000803
3599,1.9938624
3600,2.0859525
3601,2.0374305
3602,2.0959845
3603,2.2399333
3604,2.0426662
3605,2.091196
3606,2.1988132
3607,2.046975
3608,2.070601
3609,2.0803638
3610,2.0630093
3611,2.0652204
3612,2.1140397
3613,2.097405
3614,2.1010995
3615,2.1560895
3616,2.133614
3617,2.0830069
3618,2.0936117
3619,2.0125024
3620,2.0339763
3621,2.0330343
3622,2.119012
3623,2.0535786
3624,2.0662498
3625,2.0740724
3626,2.1249137
3627,2.044732
3628,2.1413352
3629,2.0541444
3630,2.1036658
3631,2.0775332
3632,2.0954857
3633,2.1375718
3634,2.0831153
3635,2.079784
3636,2.10817
3637,2.1142032
3638,2.0938919
3639,2.053267
3640,2.0727253
3641,2.1566784
3642,2.0625768
3643,2.052562
3644,2.0801244
3645,2.0579042
3646,2.053688
3647,2.0109837
3648,2.108395
3649,2.0671153
3650,2.0892851
3651,2.0585577
3652,2.096322
3653,2.1011372
3654,2.1164966
3655,2.0759819
3656,2.119276
3657,2.1637554
3658,2.0447993
3659,2.0234191
3660,2.0458088
3661,2.142723
3662,2.1157079
3663,2.129776
3664,2.0449867
3665,2.112616
3666,1.98861
3667,1.9782808
3668,2.1172767
3669,2.153675
3670,2.023377
3671,2.0831792
3672,2.0521333
3673,2.146335
3674,1.9651855
3675,2.1274107
3676,2.0943494
3677,2.015691
3678,2.0972788
3679,2.0321512
3680,2.0813065
3681,2.1088061
3682,2.0863655
3683,2.0251348
3684,2.0415392
3685,2.0350208
3686,2.06256
3687,2.0727134
3688,2.2047305
3689,2.1761575
3690,2.0397189
3691,2.1041596
3692,2.0795956
3693,2.138545
3694,2.116768
3695,2.101917
3696,2.1155615
3697,2.102715
3698,2.1141593
3699,2.1027937
3700,2.0671911
3701,2.046709
3702,2.0991926
3703,2.059009
3704,2.1029744
3705,2.0505939
3706,1.9810348
3707,2.072258
3708,2.0407095
3709,2.0468187
3710,2.0365314
3711,2.0623195
3712,2.089839
3713,2.0472667
3714,2.088427
3715,1.9976044
3716,2.0539327
3717,2.0208616
3718,1.9917518
3719,2.0895295
3720,2.0749307
3721,2.0976644
3722,2.1793242
3723,2.0918396
3724,2.0623631
3725,1.9999683
3726,2.100399
3727,2.0478442
3728,2.160609
3729,1.972208
3730,2.1869755
3731,2.094877
3732,2.0378642
3733,2.0226305
3734,2.080578
3735,2.0822258
3736,2.00496
3737,2.0774877
3738,2.122439
3739,2.068495
3740,2.0412772
3741,2.0601
3742,1.9971637
3743,2.0580425
3744,2.0995495
3745,2.0721147
3746,2.0462894
3747,2.087989
3748,2.0568066
3749,2.0342758
3750,2.0434644
3751,2.0514553
3752,2.0553133
3753,2.1301577
3754,1.9955026
3755,2.0312467
3756,2.032784
3757,2.0326574
3758,2.009009
3759,2.0010748
3760,2.0212579
3761,2.0526452
3762,2.0561428
3763,2.0155041
3764,2.0844862
3765,2.055016
3766,2.09799
3767,2.0616088
3768,2.0342546
3769,1.981791
3770,2.0840373
3771,2.1102962
3772,2.0561006
3773,2.0404766
3774,2.0724206
3775,2.1578543
3776,1.9727327
3777,2.0897186
3778,2.0043025
3779,2.0669615
3780,2.0011513
3781,2.047496
3782,2.0344963
3783,2.0876148
3784,2.0811605
3785,2.1250172
3786,2.035884
3787,2.0647655
3788,2.0920825
3789,2.1106951
3790,2.106598
3791,2.1180642
3792,1.988546
3793,2.0670798
3794,2.067422
3795,2.0231473
3796,2.0860295
3797,2.0905032
3798,2.1168969
3799,1.9754554
3800,2.044119
3801,2.0557015
3802,2.023108
3803,2.0616143
3804,2.015905
3805,2.025273
3806,2.0696607
3807,2.087654
3808,2.1193748
3809,2.053281
3810,2.0940995
3811,2.050305
3812,2.1084666
3813,2.1180313
3814,2.1574798
3815,1.9804816
3816,2.0824907
3817,2.112719
3818,2.0577896
3819,2.130652
3820,2.116969
3821,2.1188123
3822,2.0451875
3823,2.1004937
3824,2.0184388
3825,2.032602
3826,2.0139732
3827,2.0765595
3828,2.0689025
3829,2.0205114
3830,2.0498867
3831,2.0056388
3832,2.110297
3833,2.0204048
3834,2.023354
3835,2.0559547
3836,2.0750546
3837,2.0755234
3838,2.0605884
3839,2.1588678
3840,2.1136305
3841,2.1116374
3842,2.0624447
3843,1.9782901
3844,2.0299702
3845,2.1085286
3846,2.0316231
3847,2.057341
3848,2.0619593
3849,2.091151
3850,2.096533
3851,2.1487803
3852,1.9823806
3853,2.0682755
3854,2.1088538
3855,2.0589852
3856,2.084321
3857,2.111534
3858,2.0572028
3859,2.0833027
3860,2.0271282
3861,2.0927343
3862,2.0803666
3863,2.108645
3864,2.060435
3865,1.995487
3866,2.0484097
3867,2.0537612
3868,2.03201
3869,2.0489962
3870,2.0176234
3871,2.008604
3872,2.061552
3873,2.1029034
3874,2.037917
3875,2.1103888
3876,1.9853635
3877,2.0796232
3878,2.018891
3879,2.0951152
3880,2.0584493
3881,2.0159287
3882,2.0679154
3883,2.1381845
3884,2.118559
3885,2.042548
3886,2.108232
3887,2.0705633
3888,2.007227
3889,2.0424178
3890,2.0188851
3891,2.0829818
3892,2.0250437
3893,2.0136697
3894,2.0336764
3895,2.0710902
3896,2.0354383
3897,2.012626
3898,2.0473912
3899,1.9953921
3900,2.0944273
3901,2.0112355
3902,2.0207613
3903,2.0612373
3904,1.9555038
3905,2.004725
3906,2.0039797
3907,1.9759412
3908,1.9882401
3909,2.1290088
3910,2.0536022
3911,2.0672548
3912,2.1126187
3913,1.9749334
3914,2.0654635
3915,2.038323
3916,2.0550687
3917,2.0261507
3918,2.0027058
3919,2.0692616
3920,1.9925014
3921,2.1491253
3922,2.04021
3923,2.0363944
3924,1.9563066
3925,2.0253718
3926,2.113392
3927,2.0664809
3928,2.0606198
3929,2.058145
3930,2.0724711
3931,2.0021052
3932,2.0565925
3933,2.105716
3934,2.0111618
3935,2.0197933
3936,2.0207353
3937,2.0474708
3938,2.0242572
3939,2.00156
3940,2.0444787
3941,1.9978439
3942,2.049192
3943,2.0556028
3944,2.0232482
3945,2.085713
3946,1.9965308
3947,1.9774243
3948,2.1202881
3949,1.9481726
3950,2.1343246
3951,1.9954293
3952,2.0676372
3953,2.047672
3954,1.9451566
3955,2.009243
3956,2.023591
3957,2.0449743
3958,2.0661478
3959,1.9266689
3960,2.0652041
3961,2.1292005
3962,1.9885519
3963,2.0918207
3964,2.0585632
3965,2.0566041
3966,2.0950875
3967,1.9852228
3968,1.981147
3969,2.0098705
3970,2.0429895
3971,2.047192
3972,2.0771213
3973,2.115039
3974,1.9929011
3975,2.091414
3976,1.9982704
3977,2.0123928
3978,2.1090517
3979,2.094147
3980,2.040246
3981,2.0240471
3982,2.040335
3983,2.1116707
3984,2.0747728
3985,2.0544252
3986,2.0320823
3987,2.0630455
3988,2.0010946
3989,2.0322006
3990,1.9708921
3991,2.0637932
3992,2.0703905
3993,2.0729249
3994,2.0257607
3995,1.9437649
3996,2.086357
3997,2.0415657
3998,2.0361075
3999,2.0179186
4000,2.083602
4001,1.9884933
4002,2.0887125
4003,2.0729368
4004,2.0860457
4005,2.0176494
4006,2.0928311
4007,2.0488377
4008,2.020154
4009,2.0573292
4010,2.11604
4011,2.049706
4012,2.0545187
4013,1.9954195
4014,2.0318384
4015,2.0532832
4016,2.0395257
4017,2.028343
4018,2.1006942
4019,1.9986837
4020,2.0285153
4021,2.003191
4022,2.0711145
4023,1.9748161
4024,2.0550942
4025,2.0069435
4026,2.0608726
4027,1.8922651
4028,2.0107207
4029,2.076801
4030,2.074072
4031,2.0151243
4032,2.0234237
4033,2.0290828
4034,2.0433578
4035,2.0677674
4036,2.012775
4037,2.054226
4038,2.00979
4039,1.9929047
4040,1.9745662
4041,2.008339
4042,2.0464735
4043,2.03298
4044,2.0888388
4045,2.0542436
4046,2.03016
4047,2.0846503
4048,2.055973
4049,2.0496292
4050,2.0012689
4051,2.0298157
4052,2.0538776
4053,2.0565028
4054,1.9920678
4055,2.0055423
4056,2.0332575
4057,2.0231445
4058,2.002715
4059,2.093693
4060,1.9928588
4061,2.0424652
4062,2.080257
4063,2.0046175
4064,2.1087058
4065,2.0519505
4066,1.9817183
4067,2.0722046
4068,2.069994
4069,1.9929079
4070,2.0719552
4071,1.9911727
4072,2.056829
4073,2.0324426
4074,2.119462
4075,2.0759444
4076,2.0673482
4077,2.0507731
4078,2.0846403
4079,2.0506663
4080,2.043499
4081,1.9722477
4082,2.006555
4083,2.1228092
4084,2.0463767
4085,2.0501373
4086,2.0567605
4087,2.0626202
4088,1.9978812
4089,2.094234
4090,2.0310483
4091,2.0248199
4092,2.0571923
4093,2.0155978
4094,2.1146212
4095,2.0181808
4096,1.9941196
4097,2.0538921
4098,1.983249
4099,2.0430784
4100,2.0281563
4101,2.0109408
4102,2.0554757
4103,2.0358758
4104,2.0969145
4105,1.9749558
4106,2.0829277
4107,2.0412788
4108,2.048462
4109,2.039388
4110,2.0896811
4111,1.9421763
4112,2.0496087
4113,1.9675708
4114,1.9689815
4115,2.0366516
4116,1.9804728
4117,2.1011019
4118,2.0806675
4119,2.092499
4120,2.136538
4121,2.0976524
4122,2.1113806
4123,1.9758201
4124,1.9736708
4125,2.0129595
4126,2.136683
4127,2.0009723
4128,2.0514174
4129,2.0314288
4130,2.0386617
4131,2.037736
4132,1.9944888
4133,2.0511572
4134,2.0915685
4135,1.9985015
4136,2.1049628
4137,1.9248173
4138,2.0405612
4139,1.9716928
4140,2.0533657
4141,2.066834
4142,2.041535
4143,1.9915546
4144,2.035404
4145,2.0455494
4146,2.0334902
4147,2.0660934
4148,2.0885432
4149,1.9969159
4150,2.051537
4151,2.0427947
4152,2.0428061
4153,2.0033002
4154,1.9789505
4155,2.0508914
4156,2.0196426
4157,2.0330598
4158,2.0112848
4159,2.0538974
4160,2.0118241
4161,2.0667658
4162,1.9565595
4163,2.0292745
4164,2.0513399
4165,2.03142
4166,2.0370593
4167,2.1705308
4168,2.0754738
4169,2.03796
4170,2.0165796
4171,2.0451827
4172,2.0907362
4173,2.0321984
4174,1.9600911
4175,1.998596
4176,2.0663998
4177,1.9941381
4178,2.1384015
4179,1.9843023
4180,1.9794681
4181,1.9693482
4182,2.0059686
4183,2.0754366
4184,2.0034702
4185,2.0643923
4186,2.0505352
4187,2.0172863
4188,2.0073404
4189,2.0236351
4190,2.070177
4191,2.0397482
4192,2.02841
4193,1.9963603
4194,2.0052664
4195,1.972713
4196,1.9573258
4197,1.9993513
4198,1.9388431
4199,1.9684515
4200,2.0697744
4201,2.0710456
4202,2.0502787
4203,2.0180235
4204,1.9677744
4205,2.0985665
4206,2.0434146
4207,1.9983387
4208,1.9752473
4209,2.1229227
4210,2.0617352
4211,2.0564458
4212,2.0609741
4213,2.0874465
4214,1.9675864
4215,2.007208
4216,2.0476236
4217,2.061243
4218,2.003334
4219,1.9795682
4220,1.9937801
4221,2.0483317
4222,2.0079818
4223,1.9959308
4224,1.9880968
4225,2.0347478
4226,2.0077357
4227,2.0494223
4228,2.004671
4229,2.0989041
4230,2.0348992
4231,1.9745833
4232,2.0522501
4233,2.1219783
4234,2.0134196
4235,1.9834516
4236,2.0372093
4237,1.9798568
4238,2.0571024
4239,1.9953891
4240,2.0366325
4241,2.0269709
4242,1.9989364
4243,1.9912599
4244,2.0078259
4245,1.9945452
4246,1.980755
4247,1.9414907
4248,1.9997666
4249,2.0345669
4250,2.1108594
4251,1.9971083
4252,1.9751453
4253,2.067347
4254,2.0154715
4255,1.9793062
4256,2.0076418
4257,2.0290291
4258,1.972374
4259,2.0361376
4260,1.9950011
4261,2.0895617
4262,1.9793462
4263,2.014732
4264,2.0670853
4265,2.0181909
4266,1.992743
4267,2.0630648
4268,1.9904873
4269,2.0887923
4270,2.0411384
4271,2.1023178
4272,2.0210803
4273,2.0676537
4274,2.0336688
4275,2.0839798
4276,2.0305958
4277,2.055732
4278,2.065086
4279,2.031053
4280,1.9968399
4281,1.971925
4282,2.1062515
4283,2.00547
4284,2.0210147
4285,2.0645378
4286,1.9414203
4287,2.0556426
4288,1.9933045
4289,2.0214036
4290,1.9762615
4291,2.1125934
4292,2.0003989
4293,2.0606132
4294,2.0426035
4295,2.0304437
4296,2.0419877
4297,2.035072
4298,2.0737906
4299,2.04922
4300,1.9641997
4301,2.0150099
4302,1.9589727
4303,1.9688561
4304,1.9824182
4305,1.951261
4306,2.0730076
4307,2.022184
4308,2.0847697
4309,2.0134697
4310,2.0493822
4311,1.9471886
4312,2.0531392
4313,1.9687194
4314,2.0372086
4315,2.0524688
4316,2.0156014
4317,2.02394
4318,2.0173917
4319,2.0773787
4320,2.0687218
4321,2.0168262
4322,2.0161278
4323,2.0420926
4324,1.9704409
4325,2.1113682
4326,2.0021548
4327,1.9952984
4328,1.9582442
4329,2.0841122
4330,1.9287008
4331,2.09893
4332,2.0706005
4333,1.9234246
4334,2.0168083
4335,2.0651152
4336,2.055893
4337,2.0502615
4338,1.9724216
4339,1.9608333
4340,2.0591574
4341,2.104743
4342,1.9312133
4343,2.057479
4344,2.0015922
4345,1.9529741
4346,2.0412252
4347,1.9824734
4348,2.089113
4349,2.056415
4350,1.9767773
4351,2.1102276
4352,1.9887967
4353,2.0444753
4354,2.0478392
4355,2.0376384
4356,2.1114354
4357,2.005446
4358,1.9822434
4359,2.0225408
4360,2.047895
4361,2.0564783
4362,2.05018
4363,1.9345051
4364,2.059339
4365,1.9664696
4366,1.9971857
4367,1.9428827
4368,1.9462373
4369,2.0289397
4370,2.013681
4371,2.0410821
4372,2.0212748
4373,2.0128217
4374,1.9637166
4375,2.0322862
4376,1.9639181
4377,1.9986955
4378,1.9710466
4379,2.0670424
4380,2.010374
4381,1.9910161
4382,2.0185122
4383,2.017428
4384,2.0164874
4385,2.000935
4386,2.0109024
4387,2.0282006
4388,1.9677253
4389,2.0163085
4390,2.095152
4391,2.073545
4392,1.9645631
4393,2.0229077
4394,2.007213
4395,2.0314972
4396,2.104041
4397,1.9180655
4398,2.0244207
4399,1.8853775
4400,2.008524
4401,2.0531714
4402,2.1081948
4403,1.9919488
4404,2.0774965
4405,2.035907
4406,1.9883088
4407,1.9783671
4408,1.9349506
4409,2.022624
4410,1.9607158
4411,2.0837445
4412,2.0440826
4413,2.0274844
4414,2.0276873
4415,1.9128454
4416,2.0372422
4417,2.0472758
4418,1.9862816
4419,1.9748092
4420,2.0089598
4421,2.0218434
4422,2.0437279
4423,2.010109
4424,1.880306
4425,1.965408
4426,2.0333123
4427,1.9499267
4428,2.0833445
4429,1.8969562
4430,1.9695128
4431,1.9811062
4432,2.0328515
4433,2.0209396
4434,2.0485158
4435,1.9910051
4436,1.9727182
4437,1.9373987
4438,2.0242507
4439,1.9348462
4440,2.0001013
4441,1.9974325
4442,2.121002
4443,2.0421093
4444,1.9786665
4445,1.9441712
4446,2.014956
4447,2.040977
4448,2.0268803
4449,2.014624
4450,1.9892471
4451,2.0006127
4452,2.06188
4453,1.9763781
4454,1.9176288
4455,2.003182
4456,2.0612223
4457,1.978246
4458,1.9756646
4459,2.001268
4460,1.9498605
4461,1.9450247
4462,2.0038953
4463,2.044508
4464,1.9811177
4465,2.057184
4466,2.0612557
4467,2.0706997
4468,1.9895976
4469,1.968354
4470,2.018916
4471,2.0135775
4472,1.985903
4473,2.0235424
4474,2.0045485
4475,1.998862
4476,1.9897991
4477,2.030938
4478,1.9968108
4479,2.0237746
4480,2.0376172
4481,2.0107899
4482,1.9569952
4483,1.969728
4484,1.980242
4485,1.9482281
4486,2.0567322
4487,2.011744
4488,1.9229151
4489,1.9707246
4490,1.8702655
4491,2.0566006
4492,2.0442023
4493,2.1043713
4494,2.0186677
4495,2.0375416
4496,1.9820626
4497,2.0876389
4498,2.0419464
4499,1.9724813
4500,1.8921106
4501,2.0356684
4502,2.0395455
4503,2.0219378
4504,1.9748493
4505,2.0354004
4506,2.031842
4507,1.9890106
4508,1.9772749
4509,2.0777092
4510,2.0042381
4511,2.0132723
4512,1.9323056
4513,2.0708244
4514,2.0072255
4515,2.0061803
4516,2.075337
4517,1.953794
4518,1.9620215
4519,1.9315782
4520,2.147214
4521,2.0644538
4522,2.0432959
4523,2.0362718
4524,2.0008247
4525,1.9982994
4526,2.0442176
4527,2.0198803
4528,2.0431752
4529,2.012803
4530,2.0639114
4531,1.989594
4532,2.0003514
4533,1.9542003
4534,1.933002
4535,1.9909205
4536,1.9712188
4537,1.9669107
4538,2.0354033
4539,1.9754852
4540,2.0089219
4541,2.024846
4542,2.068318
4543,2.0925622
4544,2.0167136
4545,1.972544
4546,1.9878615
4547,2.009779
4548,2.0206096
4549,2.0012348
4550,1.9596548
4551,2.0700297
4552,1.9934275
4553,1.9849532
4554,1.9963237
4555,1.987757
4556,1.9387503
4557,2.0136404
4558,1.9906896
4559,2.028337
4560,2.0022144
4561,2.0002015
4562,2.0529351
4563,2.0373936
4564,2.0106769
4565,1.9388322
4566,2.0093105
4567,1.902851
4568,1.9237003
4569,1.9818933
4570,1.9719125
4571,1.9689298
4572,1.9530941
4573,2.0331168
4574,2.0026107
4575,1.9327445
4576,1.9693222
4577,2.0082774
4578,2.0227942
4579,1.9582684
4580,2.0068445
4581,1.9616101
4582,2.0355346
4583,1.9675748
4584,1.9598852
4585,1.9336473
4586,1.9548148
4587,2.072933
4588,2.0498986
4589,1.9735205
4590,2.0714467
4591,2.045253
4592,1.9866617
4593,1.9503933
4594,1.9114621
4595,1.9673228
4596,1.9113324
4597,2.0274212
4598,1.9841135
4599,1.9483145
4600,1.9805101
4601,1.9841894
4602,2.0461583
4603,1.985255
4604,1.980303
4605,2.030164
4606,1.9198062
4607,1.9602653
4608,1.9292104
4609,2.0366926
4610,1.8770058
4611,1.9834418
4612,1.9760549
4613,1.9900258
4614,1.9720948
4615,2.0628762
4616,2.0206594
4617,2.071401
4618,1.9885733
4619,2.0705621
4620,1.94626
4621,1.9867272
4622,1.9741794
4623,1.9980235
4624,1.96154
4625,1.927663
4626,2.004562
4627,2.0067973
4628,2.0504808
4629,2.0169184
4630,1.9819627
4631,1.9680512
4632,2.0052538
4633,1.9684516
4634,2.0086133
4635,2.0737243
4636,2.0160341
4637,2.0157194
4638,1.940409
4639,1.9634126
4640,1.94121
4641,2.0711765
4642,2.004395
4643,1.948986
4644,1.9746094
4645,2.0257082
4646,1.9065604
4647,2.0057092
4648,1.889988
4649,1.9815944
4650,1.966702
4651,2.0786424
4652,2.0003448
4653,2.0039935
4654,1.9756761
4655,1.97065
4656,2.0451288
4657,1.9984388
4658,1.8876989
4659,2.0164301
4660,1.9343476
4661,2.0256886
4662,2.0336118
4663,1.9574496
4664,1.9710299
4665,1.9787351
4666,1.9912953
4667,1.9846313
4668,2.0235054
4669,1.9637903
4670,2.0502546
4671,2.0414867
4672,2.070208
4673,1.9891399
4674,1.9841506
4675,1.9614489
4676,2.023478
4677,2.0034852
4678,2.056998
4679,1.9966813
4680,2.0370407
4681,1.9603058
4682,1.999115
4683,1.994066
4684,1.9593887
4685,1.9484534
4686,2.0413718
4687,1.9724736
4688,2.072116
4689,1.9417405
4690,2.0334425
4691,2.0357401
4692,1.9765022
4693,1.9748806
4694,1.9577063
4695,2.0076091
4696,2.0161085
4697,2.0348475
4698,2.01261
4699,1.9739153
4700,2.0182254
4701,1.9474146
4702,2.0510554
4703,1.9836258
4704,1.9665077
4705,2.042389
4706,1.9116766
4707,1.9482834
4708,1.957603
4709,1.9644322
4710,2.0151072
4711,2.0090256
4712,1.8802803
4713,2.039654
4714,2.0065384
4715,1.9370521
4716,1.9844661
4717,1.9699562
4718,1.9171742
4719,1.9634106
4720,1.9391708
4721,2.0172145
4722,1.9710679
4723,1.9911972
4724,2.0239706
4725,1.974009
4726,1.8806818
4727,2.002214
4728,2.0588427
4729,2.0134747
4730,1.9494524
4731,1.9395928
4732,1.8953363
4733,1.9914877
4734,2.0297644
4735,1.9746842
4736,2.046544
4737,2.0476506
4738,2.009493
4739,1.9190989
4740,2.018609
4741,1.9917055
4742,2.058512
4743,2.0163352
4744,1.9628649
4745,2.0056024
4746,1.9567102
4747,2.0301158
4748,1.8718994
4749,2.0165257
4750,1.9326491
4751,1.966713
4752,1.976151
4753,1.9014332
4754,1.8952427
4755,2.0201163
4756,1.9662269
4757,1.9763944
4758,1.9939122
4759,2.033421
4760,1.8904501
4761,1.9052095
4762,1.983314
4763,1.9730679
4764,1.9656489
4765,2.1231456
4766,1.9605465
4767,1.9514437
4768,2.0592225
4769,1.9962047
4770,2.0550983
4771,1.9068942
4772,1.944169
4773,2.0761924
4774,2.038026
4775,1.9018335
4776,2.0290687
4777,2.0807598
4778,1.9271367
4779,1.8911034
4780,1.9387683
4781,2.0262172
4782,2.0212438
4783,1.9408236
4784,1.9372025
4785,1.9549743
4786,1.9231627
4787,1.9876218
4788,1.9584824
4789,1.9671338
4790,2.021533
4791,1.9907488
4792,2.075274
4793,2.0630572
4794,2.0043275
4795,2.0303783
4796,2.0299153
4797,1.9750797
4798,1.9880315
4799,1.9445926
4800,2.011815
4801,1.9849865
4802,1.8999631
4803,1.9747669
4804,1.9312574
4805,1.9510335
4806,1.9184462
4807,1.9477516
4808,2.0518708
4809,1.9992377
4810,1.944565
4811,1.9691699
4812,1.9569304
4813,1.9785045
4814,1.950492
4815,2.0282314
4816,2.0989957
4817,1.9058836
4818,2.0316222
4819,2.0069866
4820,2.005426
4821,1.982811
4822,1.9763854
4823,2.0009048
4824,2.0364342
4825,1.8939565
4826,1.9607372
4827,1.9835402
4828,1.9592822
4829,1.8855131
4830,1.9252603
4831,2.0003097
4832,2.0007544
4833,1.9081917
4834,1.8972521
4835,2.024721
4836,1.9741784
4837,2.0417128
4838,1.9920781
4839,1.9943699
4840,2.016787
4841,1.9284205
4842,1.9855139
4843,1.9820979
4844,1.9267201
4845,2.025728
4846,2.000315
4847,1.9071052
4848,1.9844946
4849,1.9028943
4850,2.017353
4851,1.9794571
4852,1.9703995
4853,1.8675749
4854,1.9785234
4855,1.9957609
4856,2.0362616
4857,2.0008934
4858,1.9492352
4859,2.040691
4860,1.9806142
4861,1.9708507
4862,1.9102308
4863,1.965831
4864,1.9229875
4865,2.020532
4866,1.9731951
4867,1.9448602
4868,2.0533018
4869,1.9038509
4870,2.0119975
4871,2.0027337
4872,1.8944381
4873,1.9386427
4874,1.9201217
4875,2.0371957
4876,2.010204
4877,1.9451845
4878,1.9024823
4879,2.0182767
4880,1.9650023
4881,2.0091639
4882,1.8333117
4883,1.9856787
4884,1.9578902
4885,1.947063
4886,2.050728
4887,1.9986837
4888,1.985166
4889,1.9234421
4890,1.9705195
4891,1.9693601
4892,2.0095272
4893,2.0172024
4894,1.9493856
4895,2.0549355
4896,1.9773993
4897,1.8984575
4898,1.917494
